id,content,location_traffic_convenience,location_distance_from_business_district,location_easy_to_find,service_wait_time,service_waiters_attitude,service_parking_convenience,service_serving_speed,price_level,price_cost_effective,price_discount,environment_decoration,environment_noise,environment_space,environment_cleaness,dish_portion,dish_taste,dish_look,dish_recommendation,others_overall_experience,others_willing_to_consume_again
105,"['小', '伙', '伴', '约', '日', '料', '放', '题', '开', '始', '没', '想', '好', '去', '里', '点', '评', '里', '搜', '索', '日', '料', '家', '跳', '出', '看', '点', '评', '还', '不', '错', '去', '拔', '草', '先', '说', '说', '理', '位', '置', '家', '开', '车', '话', '还', '方', '便', '果', '铁', '类', '交', '通', '工', '具', '话', '太', '不', '方', '便', '下', '走', '好', '长', '段', '路', '条', '小', '路', '里', '面', '隐', '蔽', '难', '找', '不', '吃', '人', '还', '很', '应', '家', '东', '西', '好', '再', '具', '体', '说', '说', '菜', '品', '家', '刺', '身', '烤', '物', '还', '铁', '板', '烤', '前', '面', '轮', '肯', '定', '刺', '身', '提', '前', '告', '知', '说', '海', '胆', '没', '说', '季', '节', '不', '好', '点', '小', '失', '送', '梅', '子', '酒', '红', '毛', '蟹', '感', '觉', '般', '般', '太', '甜', '傲', '虾', '金', '枪', '鱼', '鱼', '腹', '小', '青', '龙', '都', '限', '量', '三', '文', '鱼', '鱼', '腩', '北', '极', '贝', '超', '大', '牡', '丹', '虾', '畅', '食', '甜', '虾', '扇', '贝', '田', '螺', '都', '很', '新', '鲜', '肉', '质', '都', '很', '甜', '质', '量', '很', '不', '错', '好', '轮', '后', '面', '点', '些', '烤', '物', '银', '鳕', '鱼', '超', '好', '吃', '鳗', '鱼', '蟹', '宝', '都', '蛮', '赞', '关', '键', '还', '不', '限', '时', '聊', '聊', '天', '吃', '超', '久', '后', '还', '点', '些', '牛', '舌', '牛', '仔', '骨', '类', '烤', '还', '送', '限', '量', '雪', '花', '牛', '肉', '很', '嫩', '油', '脂', '很', '丰', '富', '相', '价', '格', '讲', '觉', '性', '价', '蛮', '高', '希', '店', '家', '后', '继', '续', '保', '持', '质', '量', '还', '希', '下', '次', '时', '候', '吃', '海', '胆']",-1,-2,-1,-2,-2,-2,-2,0,1,-2,-2,-2,-2,-2,1,0,-2,-2,0,1
106,"['星', '空', '广', '场', '新', '开', '爱', '抢', '购', '上', '抢', '元', '钱', '锅', '底', '决', '定', '去', '吃', '下', '咯', '鸭', '血', '豆', '腐', '畅', '吃', '新', '店', '总', '还', '点', '味', '道', '前', '环', '境', '好', '没', '什', '人', '周', '末', '毕', '竟', '星', '空', '人', '气', '还', '没', '现', '开', '业', '优', '惠', '全', '单', '折', '应', '还', '划', '算', '牛', '杂', '拼', '盘', '上', '牛', '肚', '牛', '百', '叶', '牛', '筋', '黄', '喉', '都', '厚', '切', '大', '块', '量', '挺', '足', '蔬', '菜', '菌', '菇', '都', '点', '拼', '盘', '半', '份', '量', '不', '小', '反', '正', '两', '人', '没', '吃', '完', '鸭', '血', '豆', '腐', '还', '老', '味', '道', '好', '吃', '喜', '欢', '吃', '血', '吃', '排', '毒', '还', '无', '限', '量', '只', '吃', '下', '服', '务', '不', '错', '挺', '主', '动', '加', '汤', '调', '火', '加', '血', '加', '豆', '腐', '看', '后', '想', '吃', '不', '现', '竟', '然', '没', '包', '盒', '店', '家', '改', '进', '下', '咯']",-2,1,-2,-2,1,-2,-2,-2,-2,1,1,1,1,1,1,1,-2,-2,1,1
107,"['西', '湖', '大', '道', '上', '定', '安', '路', '铁', '站', '附', '近', '很', '容', '易', '找', '环', '境', '复', '古', '怀', '旧', '风', '很', '适', '合', '聊', '天', '聚', '旧', '似', '成', '朋', '友', '杭', '定', '点', '接', '处', '食', '物', '味', '道', '还', '不', '错', '价', '格', '合', '理', 'p', 'i', 'z', 'z', 'a', '口', '感', '表', '扬', '下', '不', '足', '处', '上', '东', '西', '太', '慢', '尤', '小', '吃', '拼', '盘', 'p', 'i', 'z', 'z', 'a', '小', '时', '快', '两', '小', '时', '才', '上', '下', '午', '人', '少', '会', '好', '点', '环', '境', '优', '美', '安', '静', '很', '适', '合', '闺', '蜜', '聊', '天', '谈', '心', '方', '咖', '啡', '味', '道', '很', '不', '错', '超', '爱', '想', '想', '肋', '骨', '味', '道', '还', '想', '再', '份', '价', '格', '点', '小', '贵', '偶', '尔', '还', '去', '次']",1,-2,1,-2,-2,-2,-1,-1,0,-2,1,1,-2,-2,-2,1,-2,-2,1,1
108,"['体', '育', '西', '横', '街', '条', '街', '上', '走', '江', '南', '果', '道', '路', '口', '公', '厕', '不', '位', '置', '很', '明', '显', '桌', '距', '点', '逼', '夹', '中', '午', '去', '还', '好', '人', '不', '只', '两', '卡', '座', '环', '境', '还', 'O', 'K', '偏', '暗', '点', '两', '人', '不', '太', '饿', '三', '帝', '盖', '饭', '三', '文', '鱼', '刺', '身', '两', '件', '鹅', '肝', '鹅', '肝', '还', 'O', 'K', '件', '刚', '好', '不', '会', '腻', '三', '文', '鱼', '然', '九', '件', '厚', '切', '感', '觉', '般', '盖', '饭', '料', '差', '不', '真', '没', '摩', '好', '吃', '不', '吃', '快', '餐', '甘', '噶', '还', 'O', 'K', '茶', '位', '两', '蚊', '总', '体', '性', '价', '般', '然', '代', '金', '卷', '唔', '算', '好', '抵', '埋', '单', '后', '优', '惠', '卷', '送', '翻']",-2,-2,1,0,-2,-2,-2,0,0,0,0,0,0,0,0,0,-2,0,0,-2
109,"['天', '冷', '吃', '热', '气', '羊', '肉', '天', '冷', '吃', '热', '气', '羊', '肉', '天', '冷', '吃', '热', '气', '羊', '肉', '重', '事', '情', '说', '三', '遍', '热', '气', '羊', '肉', '元', '盘', '量', '很', '足', '妈', '妈', '人', '盘', '差', '不', '不', '果', '半', '分', '卖', '更', '人', '性', '化', '羊', '肉', '肥', '瘦', '相', '间', '羊', '味', '很', '足', '稍', '稍', '涮', '下', '吃', '很', '嫩', '配', '上', '特', '色', '酱', '很', '好', '吃', '现', '天', '正', '吃', '羊', '肉', '日', '子', '羊', '肉', '齐', '菜', '百', '叶', '包', '好', '吃', '次', '吃', '必', '点', '份', '量', '足', '环', '境', '小', '不', '很', '热', '闹', '吃', '火', '锅', '需', '氛', '围', '分', '店', '近', '需', '排', '队', '蔬', '菜', '都', '量', '很', '足', '差', '不', '元', '份', '性', '价', '还', '不', '错', '口', '味', '好', '量', '足', '交', '通', '方', '便', '最', '最', '最', '重', '人', '火', '锅', '控', '下', '次', '还', '会', '再', '去']",1,-2,1,0,-2,-2,-2,0,1,-2,-2,-1,-1,-2,1,1,-2,-2,1,1
110,"['面', '般', '化', '汤', '口', '感', '很', '好', '纯', '正', '牛', '肉', '汤', '煮', '蔬', '菜', '肉', '很', '嫩', '环', '境', '般', '些', '嘈', '杂', '大', '厅', '里', '电', '视', '晚', '上', '会', '播', '放', '电', '视', '剧', '筷', '子', '勺', '子', '消', '毒', '柜', '里', '干', '净', '程', '度', '定', '支', '付', '宝', '付', '款', '面', '类', '还', '挺', '址', '山', '东', '路', '家', '乐', '福', '敦', '化', '路', '门', '口', '面', '方', '很', '好', '找', '交', '通', '还', '算', '便', '利', '价', '位', '相', '兰', '州', '拉', '面', '还', '高', '点', '纯', '牛', '肉', '熬', '出', '汤', '头', '味', '道', '醇', '厚', '原', '接', '受', '家', '味', '道', '偏', '咸', '口', '味', '清', '淡', '朋', '友', '不', '建', '议', '尝', '试', '牛', '肉', '货', '真', '价', '实', '看', '人', '点', '整', '盘', '吃']",1,-2,1,-2,-2,-2,-2,-1,1,-2,0,-1,-2,0,-2,0,-2,-2,1,-2
111,"['服', '务', '态', '度', '非', '常', '好', '服', '务', '态', '度', '非', '常', '好', '服', '务', '态', '度', '非', '常', '好', '重', '事', '情', '说', '三', '遍', '百', '家', '铁', '锅', '鱼', '开', '翔', '安', '区', '新', '店', '镇', '新', '兴', '镇', '新', '店', '车', '站', '旁', '具', '体', '农', '业', '银', '行', '旁', '闽', '鑫', '隆', '超', '市', '三', '楼', '营', '面', '积', '很', '大', '餐', '不', '候', '排', '队', '主', '东', '北', '大', '锅', '鱼', '方', '式', '大', '铁', '锅', '镶', '嵌', '饭', '桌', '里', '倒', '入', '鱼', '块', '鱼', '挑', '选', '配', '菜', '元', '不', '主', '选', '择', '搭', '配', '盖', '上', '锅', '盖', '摆', '上', '沙', '漏', '沙', '子', '漏', '完', '鱼', '锅', '熟', '沙', '漏', '计', '算', '鱼', '锅', '煮', '熟', '时', '间', '还', '次', '碰', '鱼', '锅', '麻', '辣', '微', '辣', '两', '口', '味', '选', '吃', '微', '辣', '口', '味', '人', '觉', '麻', '辣', '更', '好', '吃', '主', '食', '建', '议', '不', '点', '米', '饭', '点', '玉', '米', '饼', '玉', '米', '饼', '沾', '鱼', '汤', '吃', '甚', '好', '吃', '然', '收', '茶', '位', '费', '元', '人', '水', '果', '沙', '拉', '蔬', '菜', '沙', '拉', '助', '无', '限', '量', '算', '特', '说', '服', '务', '态', '度', '非', '常', '入', '坐', '后', '服', '务', '员', '上', '前', '服', '务', '主', '动', '帮', '忙', '烫', '洗', '餐', '具', '消', '毒', '餐', '具', '服', '务', '员', '会', '主', '动', '帮', '客', '人', '拆', '包', '装', '膜', '热', '开', '水', '烫', '才', '交', '客', '人', '使']",1,-2,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,1,-2
112,"['次', '参', '加', '类', '型', '城', '聚', '会', '全', '陌', '生', '人', '聚', '会', '大', '众', '点', '评', '霸', '王', '餐', '墨', '绿', '时', '尚', '餐', '厅', '带', '队', '姐', '姐', '人', '很', '好', '仔', '细', '聊', '居', '然', '龄', '好', '缘', '分', '旁', '大', '叔', '很', '健', '谈', '很', '会', '带', '动', '整', '场', '气', '氛', '吃', '很', '开', '心', '很', '期', '还', '会', '下', '次', '聚', '会', '最', '喜', '欢', '培', '根', '焗', '土', '豆', '很', '好', '吃', '冷', '菜', '很', '棒', '还', '沙', '拉', '西', '红', '柿', '糖', '藕', '都', '喜', '欢', '吃', '准', '备', '电', '脑', '上', '写', '电', '脑', '人', '只', '手', '机', '编', '写', '算', '想', '什', '说', '什', '读', '会', '觉', '语', '句', '不', '什', '请', '见', '谅', '不', '菜', '主', '体', '偏', '咸', '稍', '微', '淡', '点', '更', '好', '机', '会', '会', '朋', '友', '去', '吃', '很', '期', '坐', '吊', '椅', '上', '吃', '饭', '感', '觉', '很', '逼', '格']",-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,0,-2,-2,1,1
113,"['东', '西', '超', '贵', '很', '普', '通', '七', '菜', '加', '例', '牌', '汤', '买', '单', '元', '小', '炒', '肉', '说', '里', '面', '只', '片', '肉', '都', '萝', '卜', '干', '青', '辣', '椒', '唯', '觉', '好', '吃', '只', '鱼', '香', '茄', '子', '煲', '六', '菜', '真', '不', '滴', '些', '菜', '端', '凉', '特', '芋', '头', '扣', '肉', '菜', '单', '上', '图', '片', '真', '天', '壤', '再', '看', '看', '收', '银', '小', '票', '点', '菜', '都', '上', '大', '份', '点', '大', '份', '商', '家', '求', '顾', '客', '事', '先', '说', '明', '代', '金', '劵', '目', '无', '心', '优', '惠', '搞', '什', '代', '金', '劵', '不', '会', '再', '光', '顾', '会', '告', '知', '身', '朋', '友']",-2,-2,-2,-2,-2,-2,-2,-1,-2,0,-2,-2,-2,-2,-1,-1,-2,-2,-1,-1
114,"['不', '不', '说', '说', '家', '真', '很', '棒', '服', '务', '超', '级', '棒', '态', '度', '特', '好', '很', '干', '净', '环', '境', '很', '好', '三', '人', '吃', '很', '撑', '死', '花', '近', '五', '百', '太', '吃', '建', '议', '不', '点', '不', '还', '点', '很', '吃', '完', '点', '四', '盘', '肉', '肉', '都', '很', '新', '鲜', '吃', '前', '还', '赠', '送', '绿', '豆', '粥', '水', '果', '后', '还', '鲍', '鱼', '酸', '奶', '点', '家', '特', '色', '番', '茄', '鲜', '椒', '锅', '都', '很', '好', '吃', '蔬', '菜', '都', '很', '新', '鲜', '很', '棒', '饼', '很', '好', '吃', '铁', '棍', '山', '药', '还', '虾', '滑', '很', '好', '吃', '新', '鲜', '杨', '枝', '甘', '露', '西', '瓜', '汁', '不', '错', '鸭', '血', '很', '纯', '鸭', '肠', '不', '错', '藕', '片', '切', '薄', '很', '入', '味', '下', '次', '还', '会', '再', '去']",-2,-2,-2,-2,1,-2,-2,0,-2,-2,1,1,1,1,-2,1,-2,-2,1,1
115,"['月', '头', '拔', '草', '微', '博', '上', '看', 'h', 'e', 'l', 'l', 'o', 'k', 'i', 't', 't', 'y', '环', '境', '还', '食', '物', '分', '外', '爱', '朋', '友', '相', '约', '处', '位', '置', '交', '通', '还', '十', '分', '便', '利', '号', '线', '号', '线', '都', 'l', 'i', 'n', 'e', 'f', 'r', 'i', 'e', 'n', 'd', '很', '近', '感', '觉', '去', '好', '朋', '友', '预', '约', '点', '前', '看', '点', '评', '说', '什', '预', '约', '早', '没', '还', '月', '什', '算', '现', '场', '轮', '批', '吃', '实', '际', '上', '没', '早', '上', '时', '候', '没', '什', '人', '感', '觉', '没', '夸', '张', '开', '始', '营', '业', '后', '陆', '陆', '续', '续', '大', '都', '妹', '子', '进', '入', '店', '内', '后', '环', '境', '十', '分', '爱', '铺', '天', '盖', 'h', 'e', 'l', 'l', 'o', 'k', 'i', 't', 't', 'y', '果', '想', '做', 'k', 'i', 't', 't', 'y', '背', '景', '墙', '接', '受', '人', '拼', '桌', '建', '议', '最', '好', '四', '人', '去', '店', '家', '量', '很', '少', '四', '人', '肯', '定', '吃', '不', '够', '运', '气', '好', '进', '门', '人', '服', '务', '员', '中', '间', '普', '通', '位', '子', '眼', '看', '中', '旁', '小', '包', '厢', '异', '常', '爱', '三', '人', '卡', '座', '拜', '托', '小', '哥', '不', '两', '人', '小', '包', '厢', '没', '想', '还', '意', '开', '始', '疯', '狂', '拍', '拍', '拍', '天', '遇', '上', '很', '肉', '类', '买', '送', '觉', '还', '挺', '合', '算', '点', '份', '基', '上', '点', '都', '拍', '爱', '什', 'k', 'i', 't', 't', 'y', '福', '袋', '玫', '瑰', '饺', '子', '玫', '瑰', '花', '杏', '仁', '豆', '腐', 'k', 'i', 't', 't', 'y', '马', '卡', '龙', '还', 'k', 'i', 't', 't', 'y', '豆', '腐', 'k', 'i', 't', 't', 'y', '头', '血', '类', '主', 'k', 'i', 't', 't', 'y', '才', '特', '色', '觉', '味', '道', '没', '想', '象', '难', '吃', '普', '通', '小', '火', '锅', '量', '分', '小', '份', '大', '份', '根', '需', '选', '女', '生', '毕', '竟', 'k', 'i', 't', 't', 'y', '没', '什', '抵', '抗', '力', '拔', '草', '主', '目', '还', '拍', '爱', 'k', 'i', 't', 't', 'y', '形', '状', '食', '物', '正', '吃', '火', '锅', '选', '口', '味', '佳', '店', '关', '键', '还', '爱', 'k', 'i', 't', 't', 'y']",1,-2,-2,1,1,-2,-2,-2,-2,1,1,1,1,-2,0,0,1,-2,1,-2
116,"['直', '都', '特', '喜', '欢', '杰', '饼', '店', '里', '面', '店', '员', '很', 'n', 'i', 'c', 'e', '前', '直', '都', '美', '花', '园', '城', '杰', '饼', '店', '买', '现', '搬', '家', '跑', '南', '坛', '买', '不', '更', '方', '便', '门', '口', '公', '交', '站', '果', '不', '包', '店', '里', '面', '吃', '不', '错', '选', '择', '环', '境', '好', '干', '净', '挺', '安', '静', '次', '买', '都', '带', '走', '块', '钱', '买', '大', '堆', '老', '婆', '饼', '老', '公', '饼', '两', '小', '蛋', '糕', '盒', '曲', '奇', '饼', '干', '差', '不', '园', '饼', '干', '两', '菠', '萝', '包', '鸡', '仔', '饼', '还', '两', '袋', '蛋', '糕', '卷', '总', '装', '满', '大', '袋', '吃', '好', '久', '十', '分', '值', '试']",1,1,1,-2,1,-2,-2,0,0,0,1,1,-2,1,1,-2,-2,-2,1,1
117,"['工', '作', '日', '晚', '上', '去', '人', '不', '坐', '两', '三', '桌', '环', '境', '不', '错', '服', '务', '员', '很', '热', '情', '老', '板', '老', '板', '娘', '都', '点', '四', '菜', '汤', '没', '点', '主', '食', '没', '吃', '海', '鲜', '两', '人', '正', '好', '吃', '完', '制', '红', '肠', '元', '口', '感', '不', '错', '味', '道', '算', '上', '摆', '盘', '挺', '粗', '狂', '火', '爆', '腰', '花', '小', '腰', '花', '软', '嫩', '没', '膻', '味', '特', '意', '尝', '块', '凉', '没', '异', '味', '推', '荐', '香', '酥', '鸡', '半', '只', '量', '合', '适', '人', '味', '道', '很', '不', '错', '脱', '骨', '很', '酥', '脆', '推', '荐', '蒜', '蓉', '油', '麦', '菜', '元', '正', '常', '水', '平', '菜', '叶', '黄', '不', '接', '受', '范', '围', '内', '毕', '竟', '家', '里', '摘', '不', '干', '净', '酸', '辣', '汤', '元', '味', '道', '很', '好', '里', '面', '豆', '腐', '丝', '木', '耳', '丝', '还', '粉', '丝', '不', '特', '酸', '人', '感', '觉', '味', '道', '恰', '好', '处', '总', '体', '说', '都', '很', '满', '意', '菜', '量', '合', '适', '价', '格', '合', '理', '节', '假', '日', '黄', '金', '时', '段', '估', '计', '提', '前', '定', '附', '近', '中', '山', '路', '火', '车', '站', '栈', '桥', '玩', '儿', '选', '家']",-2,1,-2,1,1,-2,-2,0,-2,-2,1,1,1,1,1,1,0,1,1,1
118,"['主', '菜', '烤', '鸭', '凉', '尝', '放', '很', '久', '样', '子', '表', '皮', '非', '常', '焦', '却', '没', '焦', '香', '口', '感', '口', '味', '很', '差', '面', '皮', '不', '好', '吃', '酱', '料', '很', '稀', '口', '感', '不', '佳', '总', '主', '菜', '差', '评', '妥', '妥', '凉', '菜', '酱', '牛', '肉', '分', '量', '特', '特', '少', '干', '锅', '千', '页', '豆', '腐', '很', '好', '吃', '然', '菜', '菜', '都', '好', '难', '吃', '店', '里', '空', '调', '不', '力', '很', '热', '菜', '很', '久', '都', '吃', '完', '准', '备', '结', '账', '时', '候', '还', '没', '上', '椒', '盐', '鸭', '架', '速', '度', '简', '直', '便', '鸭', '架', '不', '好', '吃', '很', '鸭', '子', '骚', '气', '味', '还', '说', '团', '购', '券', '叠', '加', '号', '只', '买', '张', '真', '哔', '狗', '简', '直', '坑', '爹']",-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,-2,-2,-2,-1,0,-1,-2,-1,-2
